"","Year","site","annual_precip","long_dd","lat_dd","temporal","dataset_name","CHELSA1.2","CHELSA2.1","CHELSA_EarthEnv","CHIRPS2.0","CHELSAW5E5v1.0","TerraClimate"
"2018",2006,"BCI",2654.24,-79.836377,9.164701,"1979-2016","CHELSA-W5E5v1.0",2804,3685.75,3504,3014.0078125,3025.08056640625,1863.80004882812
"2019",2006,"BCICLEAR",2203.704,-79.838233,9.163114,"1979-2016","CHELSA-W5E5v1.0",2804,3685.75,3504,3014.0078125,3025.08056640625,1863.80004882812
"2020",2006,"CASCADAS",2024.34,-79.679987,9.080817,"1979-2016","CHELSA-W5E5v1.0",2315,3008.76000976562,3081.80004882812,2784.263671875,3102.18017578125,1838.19995117188
"2021",2006,"GAMBOA",2156.44,-79.693876,9.111649,"1979-2016","CHELSA-W5E5v1.0",2210,3093.40991210938,3098.28002929688,2811.93286132812,2886.78149414062,1901.09997558594
"2022",2006,"GUACHA",2344.34,-79.938878,9.176367,"1979-2016","CHELSA-W5E5v1.0",2534,3779.35986328125,3781.22998046875,2967.39916992188,2868.48168945312,2121.19995117188
"2023",2006,"PEDROMIGUEL",2293.6,-79.617208,9.02221,"1979-2016","CHELSA-W5E5v1.0",2092,2772.40991210938,2812.85009765625,2590.17822265625,2808.38208007812,1876.5
"2024",2006,"PELUCA",3502.64,-79.561096,9.37941,"1979-2016","CHELSA-W5E5v1.0",2245,4076.01000976562,4146.97021484375,3367.28564453125,2865.88159179688,2338
"2025",2006,"SANMIGUEL",4419.54,-79.504151,9.419408,"1979-2016","CHELSA-W5E5v1.0",3042,4070.830078125,4037.47998046875,3588.85205078125,2959.78100585938,2754.30004882812
"2026",2007,"AGUACLARA",3953.84,-79.70638,9.362686,"1979-2016","CHELSA-W5E5v1.0",2687,4170.7998046875,4382.81005859375,3789.974609375,3232.87939453125,2958.30004882812
"2027",2007,"BCI",3075.82,-79.836377,9.164701,"1979-2016","CHELSA-W5E5v1.0",2451,3552.38989257812,3420.73999023438,2947.73803710938,2968.98095703125,2131.5
"2028",2007,"BCICLEAR",2522.22,-79.838233,9.163114,"1979-2016","CHELSA-W5E5v1.0",2451,3552.38989257812,3420.73999023438,2947.73803710938,2968.98095703125,2131.5
"2029",2007,"CASCADAS",2489.24,-79.679987,9.080817,"1979-2016","CHELSA-W5E5v1.0",1992,2887.61010742188,2943.38989257812,2534.43701171875,3047.98046875,2221.69995117188
"2030",2007,"GAMBOA",2161.24,-79.693876,9.111649,"1979-2016","CHELSA-W5E5v1.0",1942,2955.5,2938.92993164062,2600.3408203125,2854.78173828125,2327.60009765625
"2031",2007,"GUACHA",2822.12,-79.938878,9.176367,"1979-2016","CHELSA-W5E5v1.0",2263,3686.919921875,3711.0400390625,2933.10620117188,2855.181640625,2477.30004882812
"2032",2007,"PEDROMIGUEL",1976.08,-79.617208,9.02221,"1979-2016","CHELSA-W5E5v1.0",1835,2653.30004882812,2773.69995117188,2378.93872070312,2766.68237304688,2409.30004882812
"2033",2007,"PELUCA",4088.14,-79.561096,9.37941,"1979-2016","CHELSA-W5E5v1.0",2031,3645.40991210938,3790.22998046875,3284.7353515625,2864.28173828125,3001.89990234375
"2034",2007,"SANMIGUEL",4656.88,-79.504151,9.419408,"1979-2016","CHELSA-W5E5v1.0",2617,3611.4599609375,3626.46997070312,3683.08666992188,2915.78125,3335.5
"2035",2008,"AGUACLARA",3025,-79.70638,9.362686,"1979-2016","CHELSA-W5E5v1.0",2672,3193.96997070312,3304.84008789062,3383.234375,2767.88232421875,3419.60009765625
"2036",2008,"BCI",1829,-79.836377,9.164701,"1979-2016","CHELSA-W5E5v1.0",2420,2606.080078125,2489.44995117188,2481.52807617188,2506.18383789062,2652
"2037",2008,"BCICLEAR",1670.558,-79.838233,9.163114,"1979-2016","CHELSA-W5E5v1.0",2420,2606.080078125,2489.44995117188,2481.52807617188,2506.18383789062,2652
"2038",2008,"CASCADAS",1763,-79.679987,9.080817,"1979-2016","CHELSA-W5E5v1.0",1968,2304.31005859375,2356.63989257812,2337.41186523438,2537.78369140625,2565.19995117188
"2039",2008,"GAMBOA",1572,-79.693876,9.111649,"1979-2016","CHELSA-W5E5v1.0",1995,2338.42993164062,2298.31005859375,2373.61450195312,2376.68481445312,2699.60009765625
"2040",2008,"GUACHA",2022,-79.938878,9.176367,"1979-2016","CHELSA-W5E5v1.0",2246,2666.26000976562,2725.3701171875,2459.81494140625,2429.28442382812,3033.39990234375
"2041",2008,"PEDROMIGUEL",2282,-79.617208,9.02221,"1979-2016","CHELSA-W5E5v1.0",1825,2157.30004882812,2205.69995117188,2223.13500976562,2338.5849609375,2534.80004882812
"2042",2008,"PELUCA",2599,-79.561096,9.37941,"1979-2016","CHELSA-W5E5v1.0",2072,3054.64990234375,3158.35009765625,2903.88256835938,2464.48413085938,3103.5
"2043",2008,"SANMIGUEL",3503,-79.504151,9.419408,"1979-2016","CHELSA-W5E5v1.0",2587,3077.1298828125,3092.94995117188,3164.04565429688,2470.2841796875,3315.89990234375
"2044",2009,"AGUACLARA",3615,-79.70638,9.362686,"1979-2016","CHELSA-W5E5v1.0",2464,3259.01000976562,3387.90014648438,3214.06811523438,2885.4814453125,2980.30004882812
"2045",2009,"BCI",2393,-79.836377,9.164701,"1979-2016","CHELSA-W5E5v1.0",2505,2743.28002929688,2677.61010742188,2447.04223632812,2739.68237304688,2652.30004882812
"2046",2009,"BCICLEAR",2157.222,-79.838233,9.163114,"1979-2016","CHELSA-W5E5v1.0",2505,2743.28002929688,2677.61010742188,2447.04223632812,2739.68237304688,2652.30004882812
"2047",2009,"CASCADAS",2086,-79.679987,9.080817,"1979-2016","CHELSA-W5E5v1.0",1951,2475.44995117188,2562.85986328125,2259.14306640625,2788.18212890625,2634.19995117188
"2048",2009,"GAMBOA",2275,-79.693876,9.111649,"1979-2016","CHELSA-W5E5v1.0",1880,2488.07006835938,2546.88012695312,2300.75146484375,2589.68334960938,2636.60009765625
"2049",2009,"GUACHA",1833,-79.938878,9.176367,"1979-2016","CHELSA-W5E5v1.0",2280,2812.7099609375,2820.419921875,2464.10815429688,2643.68310546875,2755.69995117188
"2050",2009,"PEDROMIGUEL",2288,-79.617208,9.02221,"1979-2016","CHELSA-W5E5v1.0",1796,2374.35009765625,2438.18994140625,2111.91918945312,2555.68359375,2559.30004882812
"2051",2009,"PELUCA",3783,-79.561096,9.37941,"1979-2016","CHELSA-W5E5v1.0",1928,3153.919921875,3243.03002929688,2788.8798828125,2528.3837890625,2724.30004882812
"2052",2009,"SANMIGUEL",4789,-79.504151,9.419408,"1979-2016","CHELSA-W5E5v1.0",2479,3186.41015625,3133.76000976562,2903.3046875,2578.08349609375,2925.60009765625
"2053",2010,"AGUACLARA",5122,-79.70638,9.362686,"1979-2016","CHELSA-W5E5v1.0",4440,4897.43994140625,5125.68994140625,4625.66748046875,3989.17456054688,3265.19995117188
"2054",2010,"BCI",3978,-79.836377,9.164701,"1979-2016","CHELSA-W5E5v1.0",3583,3883.67993164062,3819.22998046875,3392.68041992188,3658.17651367188,2437.30004882812
"2055",2010,"BCICLEAR",3501.898,-79.838233,9.163114,"1979-2016","CHELSA-W5E5v1.0",3583,3883.67993164062,3819.22998046875,3392.68041992188,3658.17651367188,2437.30004882812
"2056",2010,"CASCADAS",2399,-79.679987,9.080817,"1979-2016","CHELSA-W5E5v1.0",2986,3647.10986328125,3647.65991210938,3100.23046875,3836.57543945312,2399
"2057",2010,"GAMBOA",2704,-79.693876,9.111649,"1979-2016","CHELSA-W5E5v1.0",2900,3651.77001953125,3634.080078125,3143.5654296875,3575.47705078125,2521.30004882812
"2058",2010,"GUACHA",3836,-79.938878,9.176367,"1979-2016","CHELSA-W5E5v1.0",3177,3938.89990234375,3922.75,3337.18579101562,3496.07763671875,2789.80004882812
"2059",2010,"PEDROMIGUEL",NA,-79.617208,9.02221,"1979-2016","CHELSA-W5E5v1.0",2757,3503.85986328125,3544.4599609375,2913.55834960938,3611.97680664062,2525
"2060",2010,"PELUCA",4597,-79.561096,9.37941,"1979-2016","CHELSA-W5E5v1.0",3194,4852.7900390625,5047.60986328125,3928.27368164062,3609.97680664062,3309.30004882812
"2061",2010,"SANMIGUEL",5765,-79.504151,9.419408,"1979-2016","CHELSA-W5E5v1.0",4016,4968.8798828125,5005.97998046875,4305.53759765625,3580.87719726562,3777.69995117188
"2062",2011,"AGUACLARA",4363,-79.70638,9.362686,"1979-2016","CHELSA-W5E5v1.0",2736,3079.85986328125,3199.21997070312,4142.81396484375,3046.48046875,3076.59985351562
"2063",2011,"BCI",3036.324,-79.836377,9.164701,"1979-2016","CHELSA-W5E5v1.0",2412,2618.169921875,2441.01000976562,3053.98754882812,2818.8818359375,2187.60009765625
"2064",2011,"BCICLEAR",2818.13,-79.838233,9.163114,"1979-2016","CHELSA-W5E5v1.0",2412,2618.169921875,2441.01000976562,3053.98754882812,2818.8818359375,2187.60009765625
"2065",2011,"CASCADAS",2848,-79.679987,9.080817,"1979-2016","CHELSA-W5E5v1.0",1951,2365.05004882812,2469.51000976562,2673.67626953125,2796.48217773438,2266.89990234375
"2066",2011,"GAMBOA",2761,-79.693876,9.111649,"1979-2016","CHELSA-W5E5v1.0",1909,2366.93994140625,2379.36010742188,2719.4580078125,2625.58325195312,2350.60009765625
"2067",2011,"GUACHA",2909,-79.938878,9.176367,"1979-2016","CHELSA-W5E5v1.0",2235,2727.97998046875,2801.75,3105.373046875,2755.88232421875,2442
"2068",2011,"PEDROMIGUEL",2724,-79.617208,9.02221,"1979-2016","CHELSA-W5E5v1.0",1865,2292.07006835938,2379.14990234375,2574.89086914062,2542.58374023438,2501.69995117188
"2069",2011,"PELUCA",3274,-79.561096,9.37941,"1979-2016","CHELSA-W5E5v1.0",2070,3009.580078125,3073.98999023438,3605.17895507812,2709.98266601562,3295
"2070",2011,"SANMIGUEL",4274,-79.504151,9.419408,"1979-2016","CHELSA-W5E5v1.0",2687,3090.13989257812,3030.1201171875,3984.08325195312,2736.28247070312,3884.90014648438
"2071",2012,"AGUACLARA",3974,-79.70638,9.362686,"1979-2016","CHELSA-W5E5v1.0",1937,2838.88989257812,2955.65014648438,3776.3310546875,2822.78198242188,2848.39990234375
"2072",2012,"BCI",2790,-79.836377,9.164701,"1979-2016","CHELSA-W5E5v1.0",1822,2360.59008789062,2304.09008789062,2882.31787109375,2614.68334960938,2235.19995117188
"2073",2012,"BCICLEAR",2946.4,-79.838233,9.163114,"1979-2016","CHELSA-W5E5v1.0",1822,2360.59008789062,2304.09008789062,2882.31787109375,2614.68334960938,2235.19995117188
"2074",2012,"CASCADAS",1851,-79.679987,9.080817,"1979-2016","CHELSA-W5E5v1.0",1482,2076.05004882812,2131.44995117188,2686.99243164062,2597.18334960938,2180.90014648438
"2075",2012,"GAMBOA",2100,-79.693876,9.111649,"1979-2016","CHELSA-W5E5v1.0",1375,2095.169921875,2103.06005859375,2748.05517578125,2428.18432617188,2270.69995117188
"2076",2012,"GUACHA",2636,-79.938878,9.176367,"1979-2016","CHELSA-W5E5v1.0",1664,2418.82006835938,2403.28002929688,2882.435546875,2521.28393554688,2456.10009765625
"2077",2012,"PEDROMIGUEL",2366,-79.617208,9.02221,"1979-2016","CHELSA-W5E5v1.0",1289,1993.08996582031,2019.43994140625,2491.88720703125,2311.28515625,2156.19995117188
"2078",2012,"PELUCA",3143,-79.561096,9.37941,"1979-2016","CHELSA-W5E5v1.0",1345,2702.13012695312,2773.169921875,3398.99658203125,2451.2841796875,2607.89990234375
"2079",2012,"SANMIGUEL",4248,-79.504151,9.419408,"1979-2016","CHELSA-W5E5v1.0",1911,2740.09008789062,2718.169921875,3633.4736328125,2552.88354492188,2919.30004882812
"2080",2013,"AGUACLARA",2703,-79.70638,9.362686,"1979-2016","CHELSA-W5E5v1.0",1277,2209.419921875,2287.5,3287.83251953125,2483.38403320312,2097.69995117188
"2081",2013,"BCI",1900,-79.836377,9.164701,"1979-2016","CHELSA-W5E5v1.0",1258,1840.73999023438,1759.56994628906,2493.7646484375,2258.78564453125,1774.09997558594
"2082",2013,"BCICLEAR",2040.89,-79.838233,9.163114,"1979-2016","CHELSA-W5E5v1.0",1258,1840.73999023438,1759.56994628906,2493.7646484375,2258.78564453125,1774.09997558594
"2083",2013,"CASCADAS",2183,-79.679987,9.080817,"1979-2016","CHELSA-W5E5v1.0",967,1628.29992675781,1645.84997558594,2318.26977539062,2220.08569335938,1681.5
"2084",2013,"GAMBOA",1895,-79.693876,9.111649,"1979-2016","CHELSA-W5E5v1.0",947,1647.09997558594,1602.05993652344,2361.66137695312,2086.6865234375,1722.5
"2085",2013,"GUACHA",1910,-79.938878,9.176367,"1979-2016","CHELSA-W5E5v1.0",1206,1899.42993164062,1945.94006347656,2419.2646484375,2198.38598632812,1911.90002441406
"2086",2013,"PEDROMIGUEL",2108,-79.617208,9.02221,"1979-2016","CHELSA-W5E5v1.0",877,1545.11999511719,1568.93994140625,2114.66455078125,1995.58728027344,1647.30004882812
"2087",2013,"PELUCA",2713,-79.561096,9.37941,"1979-2016","CHELSA-W5E5v1.0",1001,2184.56005859375,2233.47998046875,2839.04174804688,2188.68603515625,1939
"2088",2013,"SANMIGUEL",3555,-79.504151,9.419408,"1979-2016","CHELSA-W5E5v1.0",1318,2250.63989257812,2222.57006835938,3085.7275390625,2252.78564453125,2064.30004882812
"2089",2014,"AGUACLARA",3275,-79.70638,9.362686,"1979-2016","CHELSA-W5E5v1.0",NA,2344.07006835938,2482.07006835938,2842.83251953125,2733.38256835938,3224.19995117188
"2090",2014,"BCI",1983.8,-79.836377,9.164701,"1979-2016","CHELSA-W5E5v1.0",NA,2077.7900390625,1955.84008789062,2328.06982421875,2584.88354492188,2762.60009765625
"2091",2014,"BCICLEAR",2173.486,-79.838233,9.163114,"1979-2016","CHELSA-W5E5v1.0",NA,2077.7900390625,1955.84008789062,2328.06982421875,2584.88354492188,2762.60009765625
"2092",2014,"CASCADAS",2117,-79.679987,9.080817,"1979-2016","CHELSA-W5E5v1.0",NA,1806.67004394531,1846.75,2140.26928710938,2592.88330078125,2716.5
"2093",2014,"GAMBOA",1896,-79.693876,9.111649,"1979-2016","CHELSA-W5E5v1.0",NA,1823.57006835938,1828.68005371094,2205.6533203125,2414.58447265625,2796.10009765625
"2094",2014,"GUACHA",1419,-79.938878,9.176367,"1979-2016","CHELSA-W5E5v1.0",NA,2150.8701171875,2167.92993164062,2241.22973632812,2485.083984375,2928.80004882812
"2095",2014,"PEDROMIGUEL",2013,-79.617208,9.02221,"1979-2016","CHELSA-W5E5v1.0",NA,1723,1767.93994140625,1997.08349609375,2322.68505859375,2630.69995117188
"2096",2014,"PELUCA",2192.5,-79.561096,9.37941,"1979-2016","CHELSA-W5E5v1.0",NA,2262.82006835938,2337.419921875,2543.6572265625,2382.08471679688,2897.10009765625
"2097",2014,"SANMIGUEL",3138,-79.504151,9.419408,"1979-2016","CHELSA-W5E5v1.0",NA,2301.89990234375,2241.43994140625,2667.80249023438,2460.18432617188,3073.80004882812
"2098",2015,"AGUACLARA",1944,-79.70638,9.362686,"1979-2016","CHELSA-W5E5v1.0",NA,2287.17993164062,2412.60986328125,2736.63256835938,2247.98559570312,1797.80004882812
"2099",2015,"BCI",1609,-79.836377,9.164701,"1979-2016","CHELSA-W5E5v1.0",NA,2026.75,1923.5400390625,2276.31884765625,2102.58642578125,1611.59997558594
"2100",2015,"BCICLEAR",1758.452,-79.838233,9.163114,"1979-2016","CHELSA-W5E5v1.0",NA,2026.75,1923.5400390625,2276.31884765625,2102.58642578125,1611.59997558594
"2101",2015,"CASCADAS",1569,-79.679987,9.080817,"1979-2016","CHELSA-W5E5v1.0",NA,1784.97998046875,1822.02001953125,1934.15600585938,2081.48657226562,1647
"2102",2015,"GAMBOA",1331,-79.693876,9.111649,"1979-2016","CHELSA-W5E5v1.0",NA,1797.39001464844,1743.76000976562,1974.32287597656,1940.38757324219,1662.40002441406
"2103",2015,"GUACHA",1579,-79.938878,9.176367,"1979-2016","CHELSA-W5E5v1.0",NA,2096.2099609375,2101.46997070312,2205.32958984375,2037.18688964844,1742.69995117188
"2104",2015,"PEDROMIGUEL",NA,-79.617208,9.02221,"1979-2016","CHELSA-W5E5v1.0",NA,1710.41003417969,1767.56005859375,1779.53637695312,1872.18798828125,1615.59997558594
"2105",2015,"PELUCA",2127,-79.561096,9.37941,"1979-2016","CHELSA-W5E5v1.0",NA,2193.71997070312,2233.48999023438,2391.27490234375,1975.78735351562,1658.90002441406
"2106",2015,"SANMIGUEL",2888,-79.504151,9.419408,"1979-2016","CHELSA-W5E5v1.0",NA,2210.55004882812,2136.23999023438,2480.82397460938,2032.48693847656,1913.40002441406
"2107",2016,"AGUACLARA",4004,-79.70638,9.362686,"1979-2016","CHELSA-W5E5v1.0",NA,2497.57006835938,NA,3852.50244140625,2935.78125,2802.60009765625
"2108",2016,"BCI",2834,-79.836377,9.164701,"1979-2016","CHELSA-W5E5v1.0",NA,2072.94995117188,NA,2953.62231445312,2606.9833984375,2309.30004882812
"2109",2016,"BCICLEAR",2810.52,-79.838233,9.163114,"1979-2016","CHELSA-W5E5v1.0",NA,2072.94995117188,NA,2953.62231445312,2606.9833984375,2309.30004882812
"2110",2016,"CASCADAS",2445,-79.679987,9.080817,"1979-2016","CHELSA-W5E5v1.0",NA,1813.08996582031,NA,2668.18920898438,2642.98315429688,2269.69995117188
"2111",2016,"GAMBOA",NA,-79.693876,9.111649,"1979-2016","CHELSA-W5E5v1.0",NA,1833.05993652344,NA,2732.06494140625,2484.48413085938,2334
"2112",2016,"GUACHA",2077,-79.938878,9.176367,"1979-2016","CHELSA-W5E5v1.0",NA,2143.09985351562,NA,2855.2568359375,2507.083984375,2487.60009765625
"2113",2016,"PEDROMIGUEL",2126,-79.617208,9.02221,"1979-2016","CHELSA-W5E5v1.0",NA,1731.64001464844,NA,2455.82861328125,2416.6845703125,2286.30004882812
"2114",2016,"PELUCA",3114,-79.561096,9.37941,"1979-2016","CHELSA-W5E5v1.0",NA,2362.53002929688,NA,3308.2158203125,2588.4833984375,2646.10009765625
"2115",2016,"SANMIGUEL",3614,-79.504151,9.419408,"1979-2016","CHELSA-W5E5v1.0",NA,2387.09985351562,NA,3458.66577148438,2631.38305664062,2933
"2116",1970,"AGUACLARA",4578.858,-79.70638,9.362686,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,3303.30004882812
"2117",1970,"BCI",3226.684,-79.836377,9.164701,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2665.80004882812
"2118",1970,"BCICLEAR",3141.214,-79.838233,9.163114,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2665.80004882812
"2119",1970,"CASCADAS",NA,-79.679987,9.080817,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2572.80004882812
"2120",1970,"GAMBOA",2613.536,-79.693876,9.111649,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2686.80004882812
"2121",1970,"GUACHA",NA,-79.938878,9.176367,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2955.40014648438
"2122",1970,"PEDROMIGUEL",2492.158,-79.617208,9.02221,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2596
"2123",1970,"PELUCA",3588.638,-79.561096,9.37941,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,3107.69995117188
"2124",1970,"SANMIGUEL",NA,-79.504151,9.419408,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,3659.39990234375
"2125",1971,"AGUACLARA",NA,-79.70638,9.362686,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2706.19995117188
"2126",1971,"BCI",2155.446,-79.836377,9.164701,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2333.60009765625
"2127",1971,"BCICLEAR",2157.476,-79.838233,9.163114,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2333.60009765625
"2128",1971,"CASCADAS",NA,-79.679987,9.080817,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2224.60009765625
"2129",1971,"GAMBOA",2152.8,-79.693876,9.111649,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2255.10009765625
"2130",1971,"GUACHA",NA,-79.938878,9.176367,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2521.5
"2131",1971,"PEDROMIGUEL",1935.44,-79.617208,9.02221,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2223.19995117188
"2132",1971,"PELUCA",NA,-79.561096,9.37941,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2508.80004882812
"2133",1971,"SANMIGUEL",3516.804,-79.504151,9.419408,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2995.89990234375
"2134",1972,"AGUACLARA",3106.42,-79.70638,9.362686,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,3150
"2135",1972,"BCI",2367.2,-79.836377,9.164701,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2653.60009765625
"2136",1972,"BCICLEAR",2369,-79.838233,9.163114,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2653.60009765625
"2137",1972,"CASCADAS",1998.92,-79.679987,9.080817,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2535.30004882812
"2138",1972,"GAMBOA",2326.58,-79.693876,9.111649,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2624.89990234375
"2139",1972,"GUACHA",1892.24,-79.938878,9.176367,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2914.19995117188
"2140",1972,"PEDROMIGUEL",1948.18,-79.617208,9.02221,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2486.69995117188
"2141",1972,"PELUCA",3129.2,-79.561096,9.37941,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2858.89990234375
"2142",1972,"SANMIGUEL",4066.48,-79.504151,9.419408,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,3263.09985351562
"2143",1973,"AGUACLARA",3103.88,-79.70638,9.362686,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,3207.5
"2144",1973,"BCI",2402.76,-79.836377,9.164701,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2610.89990234375
"2145",1973,"BCICLEAR",2099.72,-79.838233,9.163114,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2610.89990234375
"2146",1973,"CASCADAS",1762.68,-79.679987,9.080817,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2588.30004882812
"2147",1973,"GAMBOA",2146.3,-79.693876,9.111649,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2665.89990234375
"2148",1973,"GUACHA",2207.22,-79.938878,9.176367,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2889
"2149",1973,"PEDROMIGUEL",1777.94,-79.617208,9.02221,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2621.5
"2150",1973,"PELUCA",3124.16,-79.561096,9.37941,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2961.90014648438
"2151",1973,"SANMIGUEL",3352.72,-79.504151,9.419408,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,3197.89990234375
"2152",1974,"AGUACLARA",3416.3,-79.70638,9.362686,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2839.39990234375
"2153",1974,"BCI",2298.7,-79.836377,9.164701,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2469.10009765625
"2154",1974,"BCICLEAR",2300.02,-79.838233,9.163114,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2469.10009765625
"2155",1974,"CASCADAS",1943.04,-79.679987,9.080817,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2364.19995117188
"2156",1974,"GAMBOA",2174.22,-79.693876,9.111649,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2406.69995117188
"2157",1974,"GUACHA",2151.34,-79.938878,9.176367,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2666.5
"2158",1974,"PEDROMIGUEL",1981.18,-79.617208,9.02221,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2327.60009765625
"2159",1974,"PELUCA",2151.3,-79.561096,9.37941,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2627
"2160",1974,"SANMIGUEL",2819.32,-79.504151,9.419408,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2919.69995117188
"2161",1975,"AGUACLARA",3843.02,-79.70638,9.362686,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,3442.89990234375
"2162",1975,"BCI",2760.94,-79.836377,9.164701,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2861.30004882812
"2163",1975,"BCICLEAR",2762.78,-79.838233,9.163114,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2861.30004882812
"2164",1975,"CASCADAS",2072.62,-79.679987,9.080817,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2798.10009765625
"2165",1975,"GAMBOA",2405.38,-79.693876,9.111649,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2886.10009765625
"2166",1975,"GUACHA",2793.94,-79.938878,9.176367,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,3149.40014648438
"2167",1975,"PEDROMIGUEL",2070.08,-79.617208,9.02221,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,2764.5
"2168",1975,"PELUCA",3134.34,-79.561096,9.37941,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,3190.89990234375
"2169",1975,"SANMIGUEL",4358.56,-79.504151,9.419408,"1979-2016","TerraClimate",NA,NA,NA,NA,NA,3407.89990234375
